customer_id,archetype,monthly_income,income_volatility_cv,dti_ratio,savings_rate,liquidity_buffer_days,discretionary_spend_ratio,late_mandate_count_90d,balance_trend_slope,expense_trend_pct,upi_txns_per_day,night_txn_ratio,new_beneficiary_pct,merchant_category_entropy,is_stressed,life_stage
CUST_GIG_02388,gig_worker,36732.55,0.5549,0.1377,0.0441,26.0,0.1854,3,-321.51,-7.77,9.77,0.1601,0.0557,0.9038,0,EARLY_CAREER_GIG
CUST_GIG_02389,gig_worker,27196.6,0.5391,0.0429,0.1413,15.9,0.1761,0,1614.94,25.78,9.38,0.1484,0.0734,1.4916,0,EARLY_CAREER_GIG
CUST_GIG_02390,gig_worker,28880.52,0.5814,0.0862,0.0216,43.8,0.2663,0,-4961.91,14.7,23.68,0.0341,0.1006,1.1981,0,EARLY_CAREER_GIG
CUST_KIR_02391,kirana_msme,31581.45,0.2547,0.2398,0.1395,87.0,0.1992,0,-4251.02,-0.42,16.15,0.0174,0.1248,1.3088,0,MSME_KIRANA_SEASONAL
CUST_SAL_02392,salaried_tier1,53204.73,0.0256,0.3986,0.1866,19.4,0.3342,0,5854.2,4.21,9.38,0.0298,0.0633,2.2107,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_02393,kirana_msme,84588.09,0.4106,0.26,0.1279,31.4,0.1068,0,21564.03,2.02,10.32,0.0054,0.2299,1.7508,0,MSME_KIRANA_SEASONAL
CUST_SAL_02394,salaried_tier1,113200.48,0.0462,0.3485,0.0295,75.3,0.3131,0,-25844.84,10.9,6.44,0.0515,0.0323,2.0405,0,EARLY_CAREER_SALARIED
CUST_RUR_02395,rural_agri,25480.58,0.3487,0.2055,0.1965,25.6,0.0907,0,-1014.65,-13.2,0.55,0.0327,0.0557,1.1259,0,RURAL_AGRI_ALLIED
CUST_KIR_02396,kirana_msme,55857.3,0.1698,0.191,0.1267,38.6,0.1259,0,-2711.46,15.63,20.77,0.018,0.1895,1.4181,0,MSME_KIRANA_SEASONAL
CUST_SAL_02397,salaried_tier1,134202.54,0.062,0.2765,0.0425,22.8,0.4373,0,-5902.34,-3.98,11.2,0.0497,0.0297,2.006,1,EARLY_CAREER_SALARIED
CUST_SAL_02398,salaried_tier1,80232.35,0.039,0.1963,0.0345,25.2,0.2603,3,23012.29,-1.8,10.64,0.0484,0.0867,2.0227,0,EARLY_CAREER_SALARIED
CUST_GIG_02399,gig_worker,30806.54,0.2672,0.1014,-0.1347,22.2,0.2184,1,-7124.75,-8.4,11.33,0.1099,0.1498,0.7247,0,EARLY_CAREER_GIG
CUST_GIG_02400,gig_worker,17017.25,0.5597,0.0506,0.0611,23.0,0.2146,0,-924.41,-23.43,12.88,0.1439,0.1258,1.401,0,EARLY_CAREER_GIG
CUST_KIR_02401,kirana_msme,29836.83,0.1507,0.1151,0.0718,89.0,0.1642,0,-1950.42,35.39,18.4,0.012,0.2164,1.0236,0,MSME_KIRANA_SEASONAL
CUST_SAL_02402,salaried_tier1,105517.54,0.0384,0.2993,-0.0297,76.7,0.3337,0,1474.42,11.19,6.37,0.0227,0.0814,1.7683,0,EARLY_CAREER_SALARIED
CUST_KIR_02403,kirana_msme,33754.87,0.2158,0.1619,0.2985,48.9,0.0799,0,10574.07,10.45,18.82,0.0236,0.2186,1.1859,0,MSME_KIRANA_SEASONAL
CUST_KIR_02404,kirana_msme,30447.19,0.3502,0.2592,0.1377,40.8,0.1016,0,7326.28,9.74,20.58,0.0042,0.0766,0.8524,0,MSME_KIRANA_SEASONAL
CUST_GIG_02405,gig_worker,16489.76,0.6227,0.1694,0.1057,27.3,0.2706,1,-2698.9,7.35,9.29,0.0349,0.051,1.4579,0,EARLY_CAREER_GIG
CUST_GIG_02406,gig_worker,26503.14,0.5818,0.1858,0.0689,34.9,0.1505,0,-9459.03,20.01,23.72,0.1463,0.0378,1.3967,0,EARLY_CAREER_GIG
CUST_KIR_02407,kirana_msme,47203.56,0.2382,0.0904,0.2624,52.2,0.148,0,9556.5,20.43,6.14,0.0113,0.1223,0.9075,0,MSME_KIRANA_SEASONAL
CUST_SAL_02408,salaried_tier1,68728.82,0.0739,0.1956,0.35,69.5,0.514,2,-19650.69,16.32,3.03,0.0501,0.0798,2.2561,0,EARLY_CAREER_SALARIED
CUST_RUR_02409,rural_agri,15537.32,0.7798,0.1739,0.0197,20.5,0.0582,1,165.68,13.79,4.65,0.0417,0.0647,1.1271,0,RURAL_AGRI_ALLIED
CUST_KIR_02410,kirana_msme,22985.18,0.2218,0.2146,0.0773,86.7,0.0941,0,-2931.05,19.01,9.92,0.0126,0.1239,0.8461,0,MSME_KIRANA_SEASONAL
CUST_GIG_02411,gig_worker,10000.0,0.3719,0.1109,-0.0593,29.5,0.2977,0,-2207.09,15.9,11.58,0.106,0.035,0.7519,0,EARLY_CAREER_GIG
CUST_SAL_02412,salaried_tier1,54675.18,0.0262,0.4023,-0.046,99.2,0.1767,0,-4982.98,11.26,4.42,0.0172,0.0376,2.4622,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_02413,kirana_msme,54526.93,0.3626,0.2994,0.1479,80.5,0.117,0,-3194.04,16.38,8.51,0.0255,0.2139,0.8916,0,MSME_KIRANA_SEASONAL
CUST_SAL_02414,salaried_tier1,33319.25,0.0315,0.5265,-0.0015,85.8,0.5077,0,-695.28,13.71,7.74,0.0456,0.0721,1.7791,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_02415,kirana_msme,35719.08,0.1768,0.1614,0.2511,26.9,0.0913,0,-220.3,8.21,20.25,0.0236,0.2172,0.9039,0,MSME_KIRANA_SEASONAL
CUST_RUR_02416,rural_agri,24765.94,0.5223,0.2427,0.1905,54.8,0.0732,0,-1506.12,8.99,4.51,0.0352,0.0296,1.0969,0,RURAL_AGRI_ALLIED
CUST_KIR_02417,kirana_msme,61344.31,0.2683,0.2135,0.1665,61.5,0.0561,0,2911.64,1.7,14.85,0.0254,0.1122,1.3565,0,MSME_KIRANA_SEASONAL
CUST_SAL_02418,salaried_tier1,56028.49,0.036,0.4545,-0.0451,116.7,0.2263,1,-6405.89,6.28,7.65,0.0159,0.0565,2.1707,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_02419,salaried_tier1,107210.5,0.0903,0.3373,0.0433,50.0,0.4888,0,-525.91,-1.39,2.13,0.0272,0.0791,2.3154,0,EARLY_CAREER_SALARIED
CUST_KIR_02420,kirana_msme,27264.76,0.2342,0.2211,0.1846,21.0,0.1505,0,4646.03,34.05,19.95,0.0157,0.0909,0.8786,0,MSME_KIRANA_SEASONAL
CUST_SAL_02421,salaried_tier1,71846.88,0.0442,0.1973,0.2913,103.8,0.2201,0,16358.02,-8.46,9.23,0.0224,0.0868,2.4254,0,EARLY_CAREER_SALARIED
CUST_SAL_02422,salaried_tier1,73181.45,0.0844,0.3495,0.0692,107.8,0.172,0,-20047.43,-3.25,4.54,0.0239,0.1075,2.5197,0,EARLY_CAREER_SALARIED
CUST_GIG_02423,gig_worker,20727.22,0.3869,0.1287,0.0484,17.8,0.1115,0,881.3,20.52,25.2,0.1124,0.1075,1.1627,0,EARLY_CAREER_GIG
CUST_KIR_02424,kirana_msme,65940.41,0.4263,0.253,0.2025,66.1,0.0721,0,14227.57,4.33,13.64,0.0199,0.0798,1.101,0,MSME_KIRANA_SEASONAL
CUST_SAL_02425,salaried_tier1,50551.74,0.0945,0.4328,0.081,33.8,0.3974,0,-11713.06,25.37,4.13,0.012,0.0466,2.1287,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_02426,rural_agri,17117.4,0.6981,0.2483,0.115,45.1,0.1391,0,2501.05,-0.65,5.93,0.0245,0.065,0.5078,0,RURAL_AGRI_ALLIED
CUST_SAL_02427,salaried_tier1,112999.68,0.0376,0.1971,0.1674,27.6,0.2884,0,36298.83,-10.22,10.72,0.0505,0.061,2.419,0,EARLY_CAREER_SALARIED
CUST_RUR_02428,rural_agri,10327.54,0.4321,0.0644,0.0517,26.5,0.1067,1,-1318.11,11.28,4.96,0.0236,0.0207,0.6284,0,RURAL_AGRI_ALLIED
CUST_KIR_02429,kirana_msme,45915.24,0.2418,0.1651,0.2091,81.5,0.1334,0,15464.41,31.7,8.51,0.0195,0.0821,0.8427,0,MSME_KIRANA_SEASONAL
CUST_RUR_02430,rural_agri,26582.9,0.5905,0.1097,0.1692,43.1,0.0733,2,-2079.97,23.3,4.85,0.032,0.0366,1.0167,0,RURAL_AGRI_ALLIED
CUST_GIG_02431,gig_worker,24502.15,0.3981,0.1261,-0.0003,24.8,0.2424,0,-3136.53,-2.04,9.48,0.1728,0.1362,0.8253,0,EARLY_CAREER_GIG
CUST_RUR_02432,rural_agri,20903.01,0.4024,0.0416,-0.0454,45.1,0.1366,0,-3379.61,4.67,3.72,0.0105,0.0145,0.5953,0,RURAL_AGRI_ALLIED
CUST_RUR_02433,rural_agri,25924.91,0.3902,0.0608,-0.0233,57.3,0.1176,0,-5546.39,3.72,5.14,0.0401,0.057,0.565,0,RURAL_AGRI_ALLIED
CUST_SAL_02434,salaried_tier1,82728.34,0.0336,0.3562,0.0131,61.6,0.2301,0,-5609.16,6.22,6.17,0.0385,0.1066,1.8312,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_02435,rural_agri,8000.0,0.6963,0.0322,0.1922,6.3,0.0442,0,227.38,7.1,1.69,0.0368,0.035,0.8564,0,RURAL_AGRI_ALLIED
CUST_KIR_02436,kirana_msme,41268.17,0.2306,0.1313,0.2902,55.9,0.0511,0,8845.5,30.79,9.76,0.0136,0.1147,0.8078,0,MSME_KIRANA_SEASONAL
CUST_KIR_02437,kirana_msme,68064.69,0.199,0.0805,0.2599,43.7,0.1148,0,5702.33,-12.68,5.07,0.0281,0.0528,1.2241,0,MSME_KIRANA_SEASONAL
CUST_KIR_02438,kirana_msme,82653.42,0.2725,0.2436,0.2827,26.0,0.17,0,-491.57,-17.56,24.12,0.0147,0.0805,0.8803,0,MSME_KIRANA_SEASONAL
CUST_KIR_02439,kirana_msme,78505.83,0.4108,0.0508,0.1035,26.7,0.0646,0,-5747.3,17.88,19.99,0.0193,0.2196,1.7361,0,MSME_KIRANA_SEASONAL
CUST_SAL_02440,salaried_tier1,77538.52,0.0383,0.4094,0.3051,49.6,0.3977,0,-15430.15,4.59,6.75,0.0338,0.062,2.5305,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_02441,gig_worker,28032.03,0.431,0.0505,-0.1385,40.4,0.2553,2,-10504.4,7.73,23.07,0.1288,0.075,0.9959,1,EARLY_CAREER_GIG
CUST_KIR_02442,kirana_msme,56506.36,0.4061,0.1733,0.0954,73.8,0.1879,0,8310.37,25.17,10.47,0.0283,0.1867,1.583,0,MSME_KIRANA_SEASONAL
CUST_GIG_02443,gig_worker,23535.59,0.6284,0.0615,-0.1474,16.6,0.1642,1,-6056.41,-4.62,12.25,0.182,0.0486,0.6428,1,EARLY_CAREER_GIG
CUST_RUR_02444,rural_agri,15036.97,0.4433,0.1062,0.1572,36.0,0.0354,2,1249.5,6.53,5.64,0.0106,0.0442,0.5382,0,RURAL_AGRI_ALLIED
CUST_KIR_02445,kirana_msme,18000.0,0.1607,0.2697,0.2507,64.3,0.1358,0,2537.16,27.71,23.65,0.0085,0.1813,0.944,0,MSME_KIRANA_SEASONAL
CUST_KIR_02446,kirana_msme,39493.27,0.3747,0.1996,0.069,49.0,0.1757,0,2006.82,5.26,14.77,0.0185,0.2268,1.2823,0,MSME_KIRANA_SEASONAL
CUST_SAL_02447,salaried_tier1,30382.43,0.0936,0.1533,-0.0012,92.0,0.2554,0,-5386.85,-4.01,4.55,0.0234,0.0345,2.5819,0,EARLY_CAREER_SALARIED
CUST_SAL_02448,salaried_tier1,75791.9,0.0201,0.4996,-0.0185,83.8,0.2106,0,-4580.13,6.4,6.67,0.0519,0.0625,2.4877,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_02449,salaried_tier1,88974.32,0.0684,0.3813,0.2272,116.5,0.3062,0,-10756.61,19.23,7.92,0.0371,0.0824,2.4088,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_02450,kirana_msme,45441.99,0.4153,0.2672,0.2377,68.8,0.073,0,-1664.41,10.56,21.35,0.0087,0.2034,0.911,0,MSME_KIRANA_SEASONAL
CUST_SAL_02451,salaried_tier1,31506.44,0.0342,0.2023,0.0228,113.1,0.2158,0,1000.05,22.24,11.75,0.0357,0.0612,1.74,0,EARLY_CAREER_SALARIED
CUST_RUR_02452,rural_agri,22989.58,0.6285,0.0551,-0.0804,47.6,0.0563,3,-5484.89,15.63,3.89,0.0346,0.056,0.5908,0,RURAL_AGRI_ALLIED
CUST_GIG_02453,gig_worker,23445.1,0.4913,0.1133,0.134,40.6,0.1318,0,5211.14,3.01,12.73,0.1921,0.108,1.4833,0,EARLY_CAREER_GIG
CUST_KIR_02454,kirana_msme,64010.93,0.2486,0.1276,0.2801,25.5,0.1327,0,10829.24,38.67,6.76,0.0115,0.0768,0.8573,0,MSME_KIRANA_SEASONAL
CUST_GIG_02455,gig_worker,26415.96,0.4019,0.026,-0.0758,20.6,0.2833,0,1303.76,-7.27,22.65,0.1499,0.1459,0.972,0,EARLY_CAREER_GIG
CUST_SAL_02456,salaried_tier1,88434.29,0.0751,0.2043,-0.0036,110.7,0.345,1,-7960.57,2.49,11.93,0.071,0.0614,2.4571,0,EARLY_CAREER_SALARIED
CUST_KIR_02457,kirana_msme,33635.48,0.2692,0.0779,0.0944,55.0,0.1931,0,-3338.93,0.58,9.85,0.0059,0.1817,1.2085,0,MSME_KIRANA_SEASONAL
CUST_GIG_02458,gig_worker,36463.87,0.2733,0.0702,0.0689,31.8,0.0917,0,791.84,-3.5,13.43,0.1684,0.0335,1.212,0,EARLY_CAREER_GIG
CUST_KIR_02459,kirana_msme,42695.34,0.3968,0.2634,0.15,89.6,0.1777,1,7214.78,-4.24,20.52,0.0283,0.134,1.6665,0,MSME_KIRANA_SEASONAL
CUST_KIR_02460,kirana_msme,57854.78,0.365,0.2625,0.1533,58.1,0.0516,0,7939.43,23.01,16.25,0.0059,0.0987,1.4442,0,MSME_KIRANA_SEASONAL
CUST_RUR_02461,rural_agri,14332.93,0.68,0.0657,0.1015,11.8,0.1498,0,314.2,21.31,3.48,0.0043,0.0119,1.0192,0,RURAL_AGRI_ALLIED
CUST_RUR_02462,rural_agri,10148.55,0.3387,0.2288,-0.0099,11.1,0.1118,0,-94.78,14.26,0.78,0.0496,0.0413,0.8329,0,RURAL_AGRI_ALLIED
CUST_GIG_02463,gig_worker,17439.29,0.2812,0.1911,-0.1245,35.4,0.1985,0,-7805.83,-16.49,26.71,0.1562,0.1124,0.6015,0,EARLY_CAREER_GIG
CUST_GIG_02464,gig_worker,30207.69,0.5405,0.0732,0.1461,5.8,0.0975,2,7177.41,-1.5,14.53,0.1595,0.0843,1.1829,0,EARLY_CAREER_GIG
CUST_GIG_02465,gig_worker,21999.56,0.2699,0.1766,0.018,15.3,0.2311,2,-5862.23,-8.86,12.05,0.0487,0.1332,1.1525,1,EARLY_CAREER_GIG
CUST_SAL_02466,salaried_tier1,92888.58,0.0576,0.4654,0.2086,18.0,0.5295,1,14184.96,0.59,9.31,0.0388,0.0407,2.7394,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_02467,kirana_msme,49024.37,0.3551,0.1285,0.1872,43.9,0.1545,1,-4434.39,13.76,6.18,0.0143,0.2041,1.489,0,MSME_KIRANA_SEASONAL
CUST_SAL_02468,salaried_tier1,65593.72,0.0377,0.457,0.1595,29.5,0.2642,0,2068.58,13.78,5.64,0.021,0.0697,2.795,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_02469,kirana_msme,73876.14,0.4243,0.1001,0.2553,86.4,0.106,0,8474.42,-11.97,19.02,0.0064,0.139,1.6219,0,MSME_KIRANA_SEASONAL
CUST_KIR_02470,kirana_msme,59809.91,0.4161,0.1918,0.1936,63.4,0.0911,0,13617.24,10.02,21.78,0.0231,0.1777,1.4625,0,MSME_KIRANA_SEASONAL
CUST_SAL_02471,salaried_tier1,44462.95,0.0908,0.468,0.2645,24.4,0.5017,0,5732.9,36.45,11.13,0.0566,0.0333,2.1115,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_02472,rural_agri,16928.53,0.6971,0.2,-0.0616,5.9,0.0998,2,-1646.89,17.91,4.97,0.0311,0.0557,0.8881,1,RURAL_AGRI_ALLIED
CUST_RUR_02473,rural_agri,35110.62,0.6072,0.0262,0.1004,31.3,0.1023,1,4549.17,-0.56,2.25,0.0187,0.0374,1.0341,0,RURAL_AGRI_ALLIED
CUST_GIG_02474,gig_worker,15555.39,0.5181,0.1478,0.0001,30.2,0.118,0,-1585.88,5.68,15.74,0.1257,0.0831,0.7456,0,EARLY_CAREER_GIG
CUST_KIR_02475,kirana_msme,32410.67,0.2258,0.1002,0.2269,77.4,0.1581,0,2443.72,57.19,19.22,0.0182,0.0594,1.1079,0,MSME_KIRANA_SEASONAL
CUST_RUR_02476,rural_agri,19746.82,0.6395,0.0221,0.0464,54.4,0.0847,0,536.48,-12.32,2.86,0.0119,0.0375,0.6404,0,RURAL_AGRI_ALLIED
CUST_SAL_02477,salaried_tier1,88975.93,0.0685,0.3086,0.2793,112.7,0.1522,0,31855.69,-11.32,4.36,0.0738,0.0867,2.3775,0,EARLY_CAREER_SALARIED
CUST_GIG_02478,gig_worker,16978.19,0.6034,0.001,0.1437,10.0,0.2433,0,1611.37,4.76,20.61,0.0419,0.0832,0.9883,0,EARLY_CAREER_GIG
CUST_SAL_02479,salaried_tier1,100956.95,0.0299,0.1831,0.1108,108.2,0.4921,0,1377.1,-9.18,10.05,0.0295,0.037,2.6554,0,EARLY_CAREER_SALARIED
CUST_GIG_02480,gig_worker,32384.22,0.4894,0.0379,0.0876,21.2,0.1839,3,6625.55,10.28,15.88,0.145,0.1356,0.854,0,EARLY_CAREER_GIG
CUST_SAL_02481,salaried_tier1,64793.09,0.0429,0.4211,0.0484,55.4,0.5088,0,2809.3,21.69,5.3,0.0539,0.0681,1.6235,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_02482,rural_agri,21240.48,0.7573,0.015,-0.0201,21.5,0.0521,0,-2582.83,4.65,0.78,0.0064,0.0167,0.7974,0,RURAL_AGRI_ALLIED
CUST_RUR_02483,rural_agri,22466.47,0.3514,0.2315,-0.074,39.1,0.0597,2,-4419.54,27.52,5.74,0.0024,0.0269,0.543,0,RURAL_AGRI_ALLIED
CUST_SAL_02484,salaried_tier1,65916.95,0.0806,0.4409,0.1785,87.5,0.1652,0,9867.65,-14.42,6.74,0.0711,0.1034,2.5216,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_02485,kirana_msme,41715.2,0.44,0.2246,0.2267,51.7,0.1717,0,1119.94,-18.21,6.98,0.0264,0.095,1.7616,0,MSME_KIRANA_SEASONAL
CUST_RUR_02486,rural_agri,25528.79,0.3546,0.1957,0.0319,5.1,0.0797,1,3371.26,8.21,1.33,0.0497,0.071,0.5482,0,RURAL_AGRI_ALLIED
CUST_KIR_02487,kirana_msme,56911.39,0.2912,0.062,0.1289,28.8,0.1233,0,-13329.83,-8.03,23.89,0.0296,0.053,1.7955,0,MSME_KIRANA_SEASONAL
CUST_RUR_02488,rural_agri,20756.87,0.5118,0.1183,-0.0205,20.9,0.1477,3,-1772.1,6.58,2.02,0.0054,0.0792,0.6343,0,RURAL_AGRI_ALLIED
CUST_GIG_02489,gig_worker,31071.21,0.3315,0.1869,0.008,6.9,0.1674,0,263.74,7.66,21.98,0.1799,0.1226,0.9175,1,EARLY_CAREER_GIG
CUST_KIR_02490,kirana_msme,40487.52,0.2379,0.2835,0.2768,30.9,0.1734,0,-806.14,-0.19,14.27,0.0217,0.1536,1.7752,0,MSME_KIRANA_SEASONAL
CUST_SAL_02491,salaried_tier1,87376.08,0.0773,0.5386,0.0742,113.5,0.3951,0,-12000.69,8.66,9.03,0.022,0.0952,2.3682,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_02492,salaried_tier1,72377.68,0.0974,0.4808,0.257,26.7,0.4821,0,12183.15,10.72,6.05,0.0342,0.051,2.2329,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_02493,gig_worker,38587.08,0.6438,0.0795,0.0153,25.4,0.2859,0,-1895.23,31.31,14.09,0.0485,0.053,1.4876,0,EARLY_CAREER_GIG
CUST_KIR_02494,kirana_msme,18000.0,0.3186,0.2597,0.2597,70.8,0.1929,0,3560.87,6.59,10.82,0.0098,0.1595,0.8077,0,MSME_KIRANA_SEASONAL
CUST_KIR_02495,kirana_msme,44427.43,0.4464,0.2943,0.1327,20.0,0.138,0,-1188.53,-7.54,23.69,0.01,0.172,1.1243,0,MSME_KIRANA_SEASONAL
CUST_KIR_02496,kirana_msme,38465.27,0.4006,0.0752,0.2079,67.4,0.1337,0,-5755.56,6.72,17.69,0.018,0.1944,1.402,0,MSME_KIRANA_SEASONAL
CUST_GIG_02497,gig_worker,13483.07,0.2663,0.0278,-0.0685,40.0,0.2683,0,-1459.58,17.14,25.79,0.0702,0.1495,0.8603,0,EARLY_CAREER_GIG
CUST_RUR_02498,rural_agri,11614.22,0.4276,0.1688,0.0011,38.2,0.0547,0,-1483.75,-2.23,2.77,0.0099,0.0423,0.8586,0,RURAL_AGRI_ALLIED
CUST_RUR_02499,rural_agri,16422.95,0.3678,0.0627,-0.0401,16.8,0.0577,0,-2693.09,22.26,2.03,0.0344,0.0265,0.5879,0,RURAL_AGRI_ALLIED
CUST_KIR_02500,kirana_msme,45997.09,0.3452,0.1981,0.2694,80.6,0.0586,0,3969.46,18.13,24.05,0.0241,0.0853,1.4708,0,MSME_KIRANA_SEASONAL
CUST_RUR_02501,rural_agri,36794.24,0.6045,0.0258,0.1568,52.5,0.0862,1,-4678.92,1.52,1.54,0.0056,0.0114,0.9619,0,RURAL_AGRI_ALLIED
CUST_GIG_02502,gig_worker,22469.15,0.2803,0.0171,-0.0033,24.4,0.2076,1,-4633.01,-24.16,16.66,0.1394,0.0666,1.2014,0,EARLY_CAREER_GIG
CUST_GIG_02503,gig_worker,14387.29,0.2814,0.1012,0.0112,17.1,0.2947,0,-2573.78,3.94,19.4,0.0623,0.147,1.4001,0,EARLY_CAREER_GIG
CUST_RUR_02504,rural_agri,13570.12,0.703,0.0173,0.0914,40.2,0.0519,2,-1286.75,37.79,2.43,0.0242,0.0683,0.9938,0,RURAL_AGRI_ALLIED
CUST_SAL_02505,salaried_tier1,43641.61,0.0998,0.3626,0.0846,89.9,0.3983,0,-2116.49,18.21,2.71,0.0524,0.0678,2.64,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_02506,salaried_tier1,94682.78,0.0532,0.527,0.0879,70.8,0.5235,0,7152.21,23.44,11.94,0.078,0.0972,1.6415,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_02507,rural_agri,15905.14,0.5157,0.009,0.0359,31.4,0.1099,1,-4064.36,-1.4,2.52,0.0205,0.05,1.1032,0,RURAL_AGRI_ALLIED
CUST_KIR_02508,kirana_msme,32905.84,0.422,0.2038,0.0884,54.1,0.1647,0,6340.41,-12.29,20.0,0.0018,0.0725,1.6853,0,MSME_KIRANA_SEASONAL
CUST_RUR_02509,rural_agri,28422.1,0.5885,0.1039,0.0939,12.9,0.1168,1,1205.99,11.42,2.03,0.0399,0.0457,0.8601,0,RURAL_AGRI_ALLIED
CUST_RUR_02510,rural_agri,22779.42,0.6875,0.1337,0.0959,20.4,0.0535,0,-295.08,-28.0,4.57,0.007,0.0644,0.7052,0,RURAL_AGRI_ALLIED
CUST_SAL_02511,salaried_tier1,70779.07,0.0454,0.3218,0.2456,80.7,0.4492,0,-5917.38,18.4,4.02,0.0797,0.0676,2.5596,0,EARLY_CAREER_SALARIED
CUST_RUR_02512,rural_agri,16271.71,0.3639,0.0455,0.1139,5.3,0.1368,1,-2522.57,-8.49,2.32,0.0063,0.0745,0.8086,0,RURAL_AGRI_ALLIED
CUST_KIR_02513,kirana_msme,41874.44,0.2054,0.2466,0.2299,54.9,0.1829,0,2862.27,-21.96,19.21,0.002,0.1245,1.252,0,MSME_KIRANA_SEASONAL
CUST_KIR_02514,kirana_msme,81320.13,0.2605,0.0765,0.0849,56.9,0.0762,0,-5558.46,10.11,11.98,0.0249,0.1566,1.6342,0,MSME_KIRANA_SEASONAL
CUST_GIG_02515,gig_worker,18679.9,0.3758,0.0011,-0.0551,17.1,0.2186,0,-2339.88,-7.55,14.31,0.1704,0.0779,0.6271,0,EARLY_CAREER_GIG
CUST_RUR_02516,rural_agri,18085.06,0.3456,0.0516,-0.0436,32.9,0.0336,0,977.96,14.16,2.45,0.0354,0.0374,0.925,0,RURAL_AGRI_ALLIED
CUST_SAL_02517,salaried_tier1,93677.01,0.0499,0.2658,0.3335,37.0,0.4534,0,11489.52,-16.79,6.58,0.02,0.1121,1.8945,0,EARLY_CAREER_SALARIED
CUST_KIR_02518,kirana_msme,25590.05,0.319,0.2136,0.0831,29.2,0.0553,0,382.31,27.0,9.51,0.0233,0.0787,1.131,0,MSME_KIRANA_SEASONAL
CUST_GIG_02519,gig_worker,34540.83,0.313,0.0362,0.0248,4.0,0.2712,0,6121.91,35.73,13.17,0.179,0.1071,0.975,0,EARLY_CAREER_GIG
CUST_GIG_02520,gig_worker,18109.68,0.3931,0.0821,-0.0555,6.3,0.0882,0,-7741.45,-9.47,25.81,0.1339,0.145,0.8265,0,EARLY_CAREER_GIG
CUST_GIG_02521,gig_worker,27377.61,0.4612,0.1151,0.0252,35.2,0.227,3,3362.54,-2.29,16.44,0.0361,0.0313,1.4532,0,EARLY_CAREER_GIG
CUST_SAL_02522,salaried_tier1,42084.74,0.0611,0.1912,0.2811,96.9,0.3046,1,10019.65,9.18,10.14,0.0482,0.053,1.7414,0,EARLY_CAREER_SALARIED
CUST_SAL_02523,salaried_tier1,67443.65,0.0286,0.1895,0.3131,63.1,0.2946,2,1397.85,0.54,5.36,0.0291,0.0765,2.0187,0,EARLY_CAREER_SALARIED
CUST_KIR_02524,kirana_msme,62249.06,0.3348,0.2675,0.1191,33.4,0.1546,0,5779.39,-4.71,6.93,0.0231,0.0557,0.8911,0,MSME_KIRANA_SEASONAL
CUST_RUR_02525,rural_agri,19157.44,0.4027,0.1876,0.1251,33.8,0.0631,1,4254.24,25.17,0.78,0.0133,0.0299,1.1535,0,RURAL_AGRI_ALLIED
CUST_SAL_02526,salaried_tier1,54249.19,0.0943,0.4525,0.3237,102.1,0.3108,0,7926.8,11.09,5.52,0.0398,0.0626,2.3184,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_02527,salaried_tier1,56978.77,0.049,0.5175,0.15,91.3,0.2577,0,3279.61,34.84,10.35,0.0793,0.1047,2.2519,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_02528,rural_agri,19304.29,0.776,0.1911,-0.0543,14.1,0.0724,0,-1522.05,4.15,3.82,0.0218,0.0139,0.8075,0,RURAL_AGRI_ALLIED
CUST_SAL_02529,salaried_tier1,57679.34,0.0744,0.4147,0.3139,48.7,0.1936,1,15421.6,-7.03,4.33,0.044,0.0346,1.9311,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_02530,rural_agri,16297.96,0.4923,0.1936,0.1755,10.6,0.1288,3,-2149.82,-11.73,5.98,0.0168,0.0681,0.9806,0,RURAL_AGRI_ALLIED
CUST_GIG_02531,gig_worker,23665.28,0.3256,0.0348,0.064,32.9,0.1968,0,4507.02,-9.04,16.59,0.1781,0.1326,0.762,0,EARLY_CAREER_GIG
