customer_id,category,amount,hour_of_day,is_new_beneficiary,is_synthetic_anomaly
CUST_SAL_00425,fuel,896.67,18,0,0
CUST_SAL_00425,shopping,969.52,10,1,0
CUST_SAL_00425,dining,3223.62,22,1,0
CUST_SAL_00425,grocery,1598.75,11,0,0
CUST_SAL_00425,grocery,1530.53,11,0,0
CUST_KIR_00426,transfer,659.43,15,0,0
CUST_KIR_00426,fuel,2663.51,19,0,0
CUST_KIR_00426,utility,1548.65,23,0,0
CUST_KIR_00426,grocery,2617.65,17,1,0
CUST_KIR_00426,grocery,2514.31,13,1,0
CUST_KIR_00426,fuel,2684.68,12,0,0
CUST_KIR_00426,dining,442.36,14,0,0
CUST_KIR_00426,fuel,2647.8,15,0,0
CUST_KIR_00426,emi,761.46,6,0,0
CUST_KIR_00426,transfer,3116.8,12,0,0
CUST_KIR_00426,grocery,1063.52,15,0,0
CUST_KIR_00426,transfer,2723.28,0,0,0
CUST_KIR_00426,dining,2108.97,15,1,0
CUST_KIR_00426,shopping,3153.92,12,0,0
CUST_KIR_00426,emi,2718.34,5,0,0
CUST_KIR_00426,utility,2007.94,21,0,0
CUST_KIR_00426,grocery,682.69,11,0,0
CUST_KIR_00426,fuel,278.35,11,0,0
CUST_KIR_00426,dining,2691.25,13,0,0
CUST_KIR_00426,dining,863.21,7,0,0
CUST_KIR_00426,dining,923.29,10,0,0
CUST_KIR_00426,shopping,1014.06,12,0,0
CUST_KIR_00426,utility,1566.06,10,0,0
CUST_KIR_00426,shopping,1989.87,21,0,0
CUST_KIR_00426,transfer,3156.69,16,0,0
CUST_KIR_00426,transfer,1268.56,20,0,0
CUST_KIR_00426,medical,2491.51,13,0,0
CUST_KIR_00426,utility,1892.3,10,0,0
CUST_KIR_00426,grocery,688.5,14,1,0
CUST_KIR_00426,utility,2069.21,7,0,0
CUST_KIR_00427,fuel,3968.24,13,0,0
CUST_KIR_00427,fuel,1064.22,15,0,0
CUST_KIR_00427,transfer,374.49,12,0,0
CUST_KIR_00427,grocery,3677.16,10,0,0
CUST_KIR_00427,dining,4341.62,10,0,0
CUST_KIR_00427,grocery,4704.07,8,0,0
CUST_KIR_00427,shopping,368.41,3,0,0
CUST_KIR_00427,transfer,3027.95,11,0,0
CUST_KIR_00427,dining,2315.25,9,1,0
CUST_KIR_00427,grocery,1664.3,15,0,0
CUST_KIR_00427,fuel,1267.34,11,1,0
CUST_KIR_00427,dining,1357.63,9,0,0
CUST_KIR_00427,shopping,2744.47,13,0,0
CUST_KIR_00427,dining,1991.26,3,0,0
CUST_KIR_00427,dining,1418.73,13,0,0
CUST_KIR_00427,transfer,1140.52,22,0,0
CUST_KIR_00427,grocery,1755.55,16,0,0
CUST_KIR_00427,fuel,1651.37,17,1,0
CUST_KIR_00427,dining,454.86,18,0,0
CUST_KIR_00427,fuel,2778.15,16,0,0
CUST_KIR_00427,fuel,3480.88,10,1,0
CUST_KIR_00427,utility,823.02,21,0,0
CUST_KIR_00427,dining,2988.35,15,1,0
CUST_KIR_00427,utility,995.08,14,0,0
CUST_KIR_00427,grocery,1552.99,1,1,0
CUST_KIR_00427,grocery,3700.98,6,0,0
CUST_KIR_00427,fuel,2815.12,20,0,0
CUST_KIR_00427,grocery,3428.96,18,0,0
CUST_KIR_00427,utility,4473.33,10,0,0
CUST_KIR_00427,transfer,4632.57,15,1,0
CUST_RUR_00428,grocery,401.73,15,0,0
CUST_RUR_00428,shopping,996.15,23,1,0
CUST_RUR_00428,dining,709.39,15,0,0
CUST_RUR_00428,shopping,754.15,16,0,0
CUST_RUR_00428,fuel,783.72,11,0,0
CUST_RUR_00428,grocery,603.57,16,0,0
CUST_RUR_00428,fuel,858.25,11,0,0
CUST_RUR_00428,grocery,1206.8,3,0,0
CUST_RUR_00428,grocery,194.49,5,0,0
CUST_RUR_00428,utility,1502.25,15,0,0
CUST_RUR_00428,grocery,273.49,23,0,0
CUST_RUR_00428,emi,1494.25,12,0,0
CUST_RUR_00428,dining,1689.05,10,1,0
CUST_RUR_00428,shopping,1509.56,5,0,0
CUST_RUR_00428,fuel,136.06,19,1,0
CUST_RUR_00428,utility,325.51,8,0,0
CUST_RUR_00428,dining,524.89,13,1,0
CUST_RUR_00428,dining,1600.74,10,0,0
CUST_RUR_00428,grocery,1484.46,9,0,0
CUST_RUR_00428,shopping,561.02,10,0,0
CUST_RUR_00428,emi,1616.5,10,0,0
CUST_RUR_00428,shopping,1220.74,3,0,0
CUST_RUR_00428,grocery,1302.69,7,0,0
CUST_RUR_00428,grocery,1286.41,11,0,0
CUST_RUR_00428,shopping,258.56,15,0,0
CUST_RUR_00428,dining,139.33,22,1,0
CUST_RUR_00428,grocery,1134.18,11,0,0
CUST_RUR_00428,utility,1057.11,10,0,0
CUST_RUR_00428,dining,234.01,2,0,0
CUST_RUR_00428,fuel,712.37,11,0,0
CUST_KIR_00429,grocery,1098.74,6,0,0
CUST_KIR_00429,utility,1116.5,20,0,0
CUST_KIR_00429,emi,2192.7,13,0,0
CUST_KIR_00429,dining,644.61,17,0,0
CUST_KIR_00429,shopping,2119.94,12,0,0
CUST_KIR_00429,emi,898.76,1,0,0
CUST_KIR_00429,shopping,1809.4,14,0,0
CUST_KIR_00429,shopping,1686.68,17,1,0
CUST_KIR_00429,utility,1642.78,23,0,0
CUST_KIR_00429,fuel,812.7,15,0,0
CUST_KIR_00429,emi,1257.05,18,0,0
CUST_KIR_00429,dining,1462.1,9,0,0
CUST_KIR_00429,grocery,2191.04,20,0,0
CUST_KIR_00429,shopping,1622.94,15,0,0
CUST_KIR_00429,dining,2060.44,2,0,0
CUST_KIR_00429,shopping,1184.41,15,0,0
CUST_KIR_00429,medical,2307.29,10,0,0
CUST_KIR_00429,dining,2125.2,17,0,0
CUST_KIR_00429,shopping,741.74,21,0,0
CUST_KIR_00429,shopping,476.37,16,1,0
CUST_KIR_00429,shopping,560.54,10,0,0
CUST_KIR_00429,grocery,12121.92,2,1,1
CUST_KIR_00429,grocery,553.38,8,0,0
CUST_KIR_00429,grocery,404.17,17,0,0
CUST_KIR_00429,grocery,10430.51,2,1,1
CUST_KIR_00429,fuel,650.1,11,1,0
CUST_KIR_00429,emi,1508.79,15,0,0
CUST_KIR_00429,emi,147.93,12,0,0
CUST_KIR_00429,utility,1319.32,15,0,0
CUST_KIR_00429,transfer,1401.97,16,0,0
CUST_SAL_00430,grocery,4270.44,10,0,0
CUST_SAL_00430,shopping,4096.22,16,0,0
CUST_SAL_00430,shopping,5006.21,21,0,0
CUST_SAL_00430,grocery,3584.2,13,0,0
CUST_SAL_00430,utility,4675.85,15,0,0
CUST_SAL_00430,grocery,5034.42,15,0,0
CUST_SAL_00430,shopping,795.04,6,0,0
CUST_SAL_00430,dining,1147.51,16,0,0
CUST_SAL_00430,grocery,1653.78,22,0,0
CUST_SAL_00430,utility,3975.62,7,0,0
CUST_SAL_00430,grocery,351.36,14,0,0
CUST_SAL_00430,dining,3210.63,17,0,0
CUST_SAL_00430,fuel,370.08,9,0,0
CUST_SAL_00430,transfer,2372.45,12,0,0
CUST_SAL_00430,grocery,2210.5,15,1,0
CUST_SAL_00430,dining,850.84,16,0,0
CUST_SAL_00430,transfer,1764.8,13,0,0
CUST_SAL_00430,grocery,3869.84,0,0,0
CUST_SAL_00430,grocery,2171.14,10,0,0
CUST_SAL_00430,utility,1328.35,16,0,0
CUST_SAL_00430,emi,2708.46,4,0,0
CUST_SAL_00430,grocery,5260.17,11,0,0
CUST_SAL_00430,grocery,1813.85,19,0,0
CUST_SAL_00430,shopping,664.36,8,0,0
CUST_SAL_00430,fuel,2658.5,10,0,0
CUST_SAL_00430,grocery,3084.33,4,1,0
CUST_SAL_00430,dining,372.03,4,0,0
CUST_SAL_00430,grocery,2504.69,14,0,0
CUST_SAL_00430,transfer,2691.66,17,0,0
CUST_SAL_00430,grocery,2994.29,14,0,0
CUST_SAL_00431,fuel,2923.67,13,0,0
CUST_SAL_00431,dining,5563.1,14,1,0
CUST_SAL_00431,grocery,3997.7,11,0,0
CUST_SAL_00431,fuel,4176.53,23,0,0
CUST_SAL_00431,dining,930.13,12,0,0
CUST_SAL_00431,medical,3263.93,21,1,0
CUST_SAL_00431,grocery,1219.81,15,0,0
CUST_SAL_00431,fuel,5823.49,6,0,0
CUST_SAL_00431,medical,634.31,11,0,0
CUST_SAL_00431,dining,5055.86,17,0,0
CUST_SAL_00431,shopping,5421.64,16,0,0
CUST_SAL_00431,transfer,1080.8,20,0,0
CUST_SAL_00431,grocery,2863.76,10,0,0
CUST_SAL_00431,grocery,2839.23,16,0,0
CUST_SAL_00431,fuel,5795.91,16,0,0
CUST_SAL_00431,grocery,1325.26,15,0,0
CUST_SAL_00431,fuel,3000.69,12,0,0
CUST_SAL_00431,grocery,2985.0,14,1,0
CUST_SAL_00431,grocery,4595.78,2,0,0
CUST_SAL_00431,shopping,5103.18,12,0,0
CUST_SAL_00431,transfer,5780.7,3,1,0
CUST_SAL_00431,grocery,5891.53,9,0,0
CUST_SAL_00431,dining,5158.15,18,0,0
CUST_SAL_00431,dining,5028.32,15,0,0
CUST_SAL_00431,transfer,3126.29,21,0,0
CUST_SAL_00431,dining,4770.31,15,0,0
CUST_SAL_00431,dining,2823.27,23,0,0
CUST_SAL_00431,shopping,736.77,11,0,0
CUST_SAL_00431,grocery,2594.09,21,0,0
CUST_SAL_00431,medical,2349.82,11,0,0
CUST_GIG_00432,shopping,646.12,17,0,0
CUST_GIG_00432,dining,1768.97,15,0,0
CUST_GIG_00432,grocery,1345.25,10,1,0
CUST_GIG_00432,shopping,470.59,12,0,0
CUST_GIG_00432,grocery,803.76,16,0,0
CUST_GIG_00432,grocery,1766.55,15,0,0
CUST_GIG_00432,dining,1462.61,13,1,0
CUST_GIG_00432,utility,1393.1,15,0,0
CUST_GIG_00432,grocery,149.78,16,1,0
CUST_GIG_00432,utility,1038.11,14,0,0
CUST_GIG_00432,emi,1734.07,17,0,0
CUST_GIG_00432,emi,1637.4,10,1,0
CUST_GIG_00432,grocery,173.39,22,0,0
CUST_GIG_00432,grocery,1217.19,9,0,0
CUST_GIG_00432,fuel,1378.35,11,0,0
CUST_GIG_00432,shopping,698.55,9,0,0
CUST_GIG_00432,dining,1297.58,14,0,0
CUST_GIG_00432,dining,1446.62,19,0,0
CUST_GIG_00432,grocery,525.45,7,0,0
CUST_GIG_00432,transfer,1296.47,16,0,0
CUST_GIG_00432,shopping,135.03,11,1,0
CUST_GIG_00432,shopping,343.39,5,0,0
CUST_GIG_00432,shopping,1553.45,16,0,0
CUST_GIG_00432,medical,165.3,8,0,0
CUST_GIG_00432,dining,1297.09,4,0,0
CUST_GIG_00432,utility,367.91,13,0,0
CUST_GIG_00432,grocery,6601.49,1,1,1
CUST_GIG_00432,dining,280.69,17,0,0
CUST_GIG_00432,grocery,516.76,10,1,0
CUST_GIG_00432,transfer,751.11,1,0,0
CUST_GIG_00433,grocery,572.01,11,0,0
CUST_GIG_00433,fuel,1193.85,5,0,0
CUST_GIG_00433,transfer,351.58,7,0,0
CUST_GIG_00433,grocery,981.1,12,0,0
CUST_GIG_00433,shopping,1828.07,16,0,0
CUST_GIG_00433,fuel,2269.82,15,0,0
CUST_GIG_00433,transfer,2228.3,15,0,0
CUST_GIG_00433,dining,2117.5,14,0,0
CUST_GIG_00433,grocery,582.83,11,0,0
CUST_GIG_00433,shopping,2084.72,9,0,0
CUST_GIG_00433,dining,298.58,15,0,0
CUST_GIG_00433,dining,1751.59,14,0,0
CUST_GIG_00433,fuel,225.81,20,0,0
CUST_GIG_00433,shopping,2266.23,14,0,0
CUST_GIG_00433,shopping,1363.26,13,0,0
CUST_GIG_00433,dining,2085.12,7,0,0
CUST_GIG_00433,fuel,1963.93,14,0,0
CUST_GIG_00433,dining,181.09,16,0,0
CUST_GIG_00433,shopping,1334.51,14,0,0
CUST_GIG_00433,grocery,2323.52,7,0,0
CUST_GIG_00433,dining,2108.79,11,0,0
CUST_GIG_00433,fuel,5583.0,1,1,1
CUST_GIG_00433,shopping,1656.28,9,0,0
CUST_GIG_00433,grocery,1511.24,21,0,0
CUST_GIG_00433,shopping,1157.12,16,0,0
CUST_GIG_00433,emi,2268.66,18,0,0
CUST_GIG_00433,grocery,1201.51,10,0,0
CUST_GIG_00433,grocery,1904.8,15,0,0
CUST_GIG_00433,fuel,1995.93,14,1,0
CUST_GIG_00433,dining,391.44,12,0,0
CUST_SAL_00434,utility,6961.86,19,0,0
CUST_SAL_00434,emi,3951.03,15,1,0
CUST_SAL_00434,emi,3107.01,12,0,0
CUST_SAL_00434,fuel,2331.56,14,0,0
CUST_SAL_00434,shopping,5819.92,12,0,0
CUST_SAL_00434,grocery,4763.85,13,0,0
CUST_SAL_00434,utility,6605.65,19,0,0
CUST_SAL_00434,utility,4517.9,6,0,0
CUST_SAL_00434,fuel,3054.86,16,0,0
CUST_SAL_00434,grocery,6624.2,22,0,0
CUST_SAL_00434,grocery,1834.68,13,0,0
CUST_SAL_00434,shopping,828.56,12,0,0
CUST_SAL_00434,shopping,1964.76,14,0,0
CUST_SAL_00434,emi,3167.08,21,0,0
CUST_SAL_00434,dining,4300.32,12,1,0
CUST_SAL_00434,grocery,6554.04,13,0,0
CUST_SAL_00434,shopping,7459.18,14,0,0
CUST_SAL_00434,fuel,5491.47,9,0,0
CUST_SAL_00434,fuel,2977.08,17,0,0
CUST_SAL_00434,grocery,1792.43,13,0,0
CUST_SAL_00434,grocery,3873.79,15,0,0
CUST_SAL_00434,dining,1426.29,12,0,0
CUST_SAL_00434,fuel,4017.18,10,0,0
CUST_SAL_00434,grocery,1251.44,8,0,0
CUST_SAL_00434,transfer,3955.51,16,0,0
CUST_SAL_00434,fuel,7649.58,17,0,0
CUST_SAL_00434,shopping,5497.15,9,0,0
CUST_SAL_00434,grocery,6509.95,18,1,0
CUST_SAL_00434,transfer,2508.37,15,0,0
CUST_SAL_00434,shopping,5972.28,16,0,0
CUST_SAL_00435,grocery,355.87,6,0,0
CUST_SAL_00435,grocery,2089.99,16,1,0
CUST_SAL_00435,grocery,1227.73,3,0,0
CUST_SAL_00435,grocery,2894.21,15,0,0
CUST_SAL_00435,grocery,1760.29,15,1,0
CUST_SAL_00435,grocery,766.08,13,0,0
CUST_SAL_00435,fuel,3150.76,15,0,0
CUST_SAL_00435,shopping,2043.26,16,0,0
CUST_SAL_00435,fuel,649.19,7,1,0
CUST_SAL_00435,shopping,3104.34,13,0,0
CUST_SAL_00435,emi,1468.93,9,0,0
CUST_SAL_00435,dining,1026.81,13,0,0
CUST_SAL_00435,utility,540.61,22,0,0
CUST_SAL_00435,dining,1145.59,21,0,0
CUST_SAL_00435,emi,1612.13,17,0,0
CUST_SAL_00435,grocery,958.93,13,0,0
CUST_SAL_00435,emi,2259.63,22,0,0
CUST_SAL_00435,utility,2997.73,7,1,0
CUST_SAL_00435,medical,2791.98,15,0,0
CUST_SAL_00435,fuel,889.14,16,1,0
CUST_SAL_00435,emi,1783.19,14,0,0
CUST_SAL_00435,transfer,2086.09,15,0,0
CUST_SAL_00435,grocery,2896.57,17,1,0
CUST_SAL_00435,transfer,1497.27,11,0,0
CUST_SAL_00435,dining,3003.37,9,0,0
CUST_SAL_00435,transfer,466.22,17,0,0
CUST_SAL_00435,utility,4862.4,1,1,1
CUST_SAL_00435,emi,529.57,13,0,0
CUST_SAL_00435,dining,1625.18,23,0,0
CUST_SAL_00435,grocery,1928.88,23,0,0
CUST_GIG_00436,utility,2329.68,19,0,0
CUST_GIG_00436,utility,345.53,16,0,0
CUST_GIG_00436,dining,1766.49,20,0,0
CUST_GIG_00436,emi,2066.44,16,0,0
CUST_GIG_00436,utility,1669.11,3,0,0
CUST_GIG_00436,shopping,2651.67,10,0,0
CUST_GIG_00436,shopping,582.19,13,0,0
CUST_GIG_00436,grocery,1671.81,16,0,0
CUST_GIG_00436,fuel,2343.45,15,0,0
CUST_GIG_00436,grocery,2923.45,17,0,0
CUST_GIG_00436,medical,1213.98,6,0,0
CUST_GIG_00436,shopping,1719.83,14,0,0
CUST_GIG_00436,grocery,1311.75,14,0,0
CUST_GIG_00436,grocery,1838.43,11,0,0
CUST_GIG_00436,utility,339.98,11,0,0
CUST_GIG_00436,transfer,683.36,21,0,0
CUST_GIG_00436,medical,2334.68,12,0,0
CUST_GIG_00436,grocery,2782.68,14,0,0
CUST_GIG_00436,dining,1122.68,14,1,0
CUST_GIG_00436,medical,570.66,7,0,0
CUST_GIG_00436,fuel,1387.61,10,0,0
CUST_GIG_00436,fuel,755.97,11,0,0
CUST_GIG_00436,grocery,487.4,10,0,0
CUST_GIG_00436,grocery,2068.09,1,0,0
CUST_GIG_00436,grocery,524.69,17,0,0
CUST_GIG_00436,dining,615.88,22,0,0
CUST_GIG_00436,grocery,1725.94,17,0,0
CUST_GIG_00436,grocery,1144.39,19,0,0
CUST_GIG_00436,transfer,299.02,6,0,0
CUST_GIG_00436,emi,248.05,22,0,0
CUST_SAL_00437,shopping,364.38,17,0,0
CUST_SAL_00437,transfer,940.22,13,0,0
CUST_SAL_00437,grocery,672.26,9,1,0
CUST_SAL_00437,utility,1608.25,8,1,0
CUST_SAL_00437,grocery,1878.61,13,0,0
CUST_SAL_00437,shopping,970.18,9,0,0
CUST_SAL_00437,fuel,1188.12,4,0,0
CUST_SAL_00437,grocery,944.11,13,0,0
CUST_SAL_00437,grocery,1289.99,17,0,0
CUST_SAL_00437,grocery,1006.13,16,0,0
CUST_SAL_00437,medical,1970.35,18,0,0
CUST_SAL_00437,fuel,1826.67,11,1,0
CUST_SAL_00437,fuel,918.67,15,0,0
CUST_SAL_00437,fuel,822.13,11,0,0
CUST_SAL_00437,dining,1071.1,14,0,0
CUST_SAL_00437,shopping,1067.47,16,0,0
CUST_SAL_00437,utility,1651.48,17,0,0
CUST_SAL_00437,emi,764.75,10,0,0
CUST_SAL_00437,medical,1142.96,19,0,0
CUST_SAL_00437,dining,1763.9,10,0,0
CUST_SAL_00437,grocery,1955.48,21,0,0
CUST_SAL_00437,transfer,879.1,14,1,0
CUST_SAL_00437,grocery,1371.29,14,0,0
CUST_SAL_00437,emi,199.53,15,0,0
CUST_SAL_00437,grocery,1851.03,11,0,0
CUST_SAL_00437,transfer,1136.41,12,0,0
CUST_SAL_00437,fuel,852.67,17,0,0
CUST_SAL_00437,transfer,1770.05,20,0,0
CUST_SAL_00437,dining,1920.8,17,0,0
CUST_SAL_00437,fuel,1576.76,13,0,0
CUST_RUR_00438,shopping,238.67,10,0,0
CUST_RUR_00438,shopping,663.2,21,0,0
CUST_RUR_00438,fuel,647.19,7,0,0
CUST_RUR_00438,dining,605.78,12,0,0
CUST_RUR_00438,shopping,459.38,10,0,0
CUST_RUR_00438,grocery,386.61,11,0,0
CUST_RUR_00438,transfer,149.68,13,0,0
CUST_RUR_00438,grocery,493.93,16,0,0
CUST_RUR_00438,transfer,201.82,15,0,0
CUST_RUR_00438,fuel,592.8,10,0,0
CUST_RUR_00438,utility,3784.2,2,1,1
CUST_RUR_00438,grocery,313.5,6,1,0
CUST_RUR_00438,dining,64.28,16,0,0
CUST_RUR_00438,grocery,620.94,16,0,0
CUST_RUR_00438,transfer,491.93,15,0,0
CUST_RUR_00438,grocery,274.26,4,0,0
CUST_RUR_00438,transfer,422.57,7,0,0
CUST_RUR_00438,grocery,624.13,15,0,0
CUST_RUR_00438,utility,592.97,17,0,0
CUST_RUR_00438,dining,240.24,4,0,0
CUST_RUR_00438,grocery,365.92,8,0,0
CUST_RUR_00438,utility,665.76,7,0,0
CUST_RUR_00438,fuel,406.61,15,0,0
CUST_RUR_00438,fuel,106.94,11,0,0
CUST_RUR_00438,utility,653.6,3,0,0
CUST_RUR_00438,emi,642.78,12,0,0
CUST_RUR_00438,dining,230.6,11,0,0
CUST_RUR_00438,emi,180.81,1,0,0
CUST_RUR_00438,shopping,502.16,0,0,0
CUST_RUR_00438,grocery,236.45,0,0,0
CUST_GIG_00439,utility,1485.06,10,1,0
CUST_GIG_00439,dining,1092.0,12,0,0
CUST_GIG_00439,grocery,299.08,22,0,0
CUST_GIG_00439,grocery,880.08,16,0,0
CUST_GIG_00439,utility,1243.1,18,1,0
CUST_GIG_00439,medical,846.41,14,0,0
CUST_GIG_00439,grocery,1371.7,13,0,0
CUST_GIG_00439,dining,1405.57,16,0,0
CUST_GIG_00439,emi,629.7,14,0,0
CUST_GIG_00439,dining,1432.94,12,0,0
CUST_GIG_00439,grocery,1270.43,17,0,0
CUST_GIG_00439,dining,903.59,9,0,0
CUST_GIG_00439,utility,801.15,18,0,0
CUST_GIG_00439,fuel,1297.43,16,0,0
CUST_GIG_00439,grocery,1351.96,13,0,0
CUST_GIG_00439,medical,674.09,16,1,0
CUST_GIG_00439,transfer,1400.94,10,0,0
CUST_GIG_00439,dining,1282.45,0,0,0
CUST_GIG_00439,shopping,673.19,1,0,0
CUST_GIG_00439,fuel,1395.3,11,0,0
CUST_GIG_00439,medical,1268.02,10,0,0
CUST_GIG_00439,transfer,1161.98,21,0,0
CUST_GIG_00439,fuel,965.66,13,0,0
CUST_GIG_00439,grocery,1082.04,22,0,0
CUST_GIG_00439,transfer,183.8,16,0,0
CUST_GIG_00439,shopping,1107.17,14,0,0
CUST_GIG_00439,fuel,1023.27,13,0,0
CUST_GIG_00439,utility,1155.35,17,0,0
CUST_GIG_00439,utility,496.55,2,0,0
CUST_GIG_00439,dining,190.89,11,0,0
CUST_SAL_00440,shopping,18211.0,3,1,1
CUST_SAL_00440,transfer,25004.36,1,1,1
CUST_SAL_00440,emi,4704.5,9,0,0
CUST_SAL_00440,shopping,2627.82,19,0,0
CUST_SAL_00440,shopping,4687.43,21,0,0
CUST_SAL_00440,dining,6261.04,16,0,0
CUST_SAL_00440,emi,35759.58,2,1,1
CUST_SAL_00440,grocery,6456.53,7,0,0
CUST_SAL_00440,medical,3566.87,11,0,0
CUST_SAL_00440,grocery,2585.32,10,1,0
CUST_SAL_00440,grocery,6461.67,7,0,0
CUST_SAL_00440,grocery,5234.35,4,0,0
CUST_SAL_00440,shopping,576.77,2,0,0
CUST_SAL_00440,emi,3441.84,9,0,0
CUST_SAL_00440,medical,5252.31,7,0,0
CUST_SAL_00440,fuel,1207.87,14,0,0
CUST_SAL_00440,emi,6103.51,17,0,0
CUST_SAL_00440,grocery,6610.61,2,0,0
CUST_SAL_00440,dining,3571.28,13,0,0
CUST_SAL_00440,dining,896.97,12,1,0
CUST_SAL_00440,medical,2613.92,6,0,0
CUST_SAL_00440,grocery,2039.03,20,0,0
CUST_SAL_00440,emi,4360.16,22,0,0
CUST_SAL_00440,shopping,6578.67,16,0,0
CUST_SAL_00440,utility,4868.23,13,0,0
CUST_SAL_00440,grocery,6427.46,15,0,0
CUST_SAL_00440,medical,6057.27,10,0,0
CUST_SAL_00440,grocery,1298.51,23,0,0
CUST_SAL_00440,fuel,571.33,10,0,0
CUST_SAL_00440,utility,6163.06,22,0,0
CUST_SAL_00441,utility,3831.73,18,0,0
CUST_SAL_00441,fuel,2465.93,14,0,0
CUST_SAL_00441,fuel,5685.3,12,0,0
CUST_SAL_00441,grocery,3401.89,16,0,0
CUST_SAL_00441,emi,7125.23,2,0,0
CUST_SAL_00441,shopping,2682.54,21,0,0
CUST_SAL_00441,grocery,1225.02,14,0,0
CUST_SAL_00441,shopping,5125.09,17,1,0
CUST_SAL_00441,dining,2562.41,10,0,0
CUST_SAL_00441,grocery,7246.17,14,0,0
CUST_SAL_00441,fuel,3885.59,16,0,0
CUST_SAL_00441,shopping,3053.32,15,0,0
CUST_SAL_00441,shopping,6415.07,1,0,0
CUST_SAL_00441,transfer,5463.58,18,1,0
CUST_SAL_00441,fuel,2208.68,13,0,0
CUST_SAL_00441,emi,3152.14,9,0,0
CUST_SAL_00441,fuel,7034.06,12,0,0
CUST_SAL_00441,grocery,3964.04,21,0,0
CUST_SAL_00441,medical,3231.1,10,0,0
CUST_SAL_00441,shopping,5984.82,10,0,0
CUST_SAL_00441,grocery,679.88,13,0,0
CUST_SAL_00441,grocery,1872.14,13,0,0
CUST_SAL_00441,transfer,6483.32,15,0,0
CUST_SAL_00441,grocery,562.06,15,0,0
CUST_SAL_00441,grocery,1392.26,13,0,0
CUST_SAL_00441,transfer,6882.99,10,0,0
CUST_SAL_00441,shopping,1359.59,17,0,0
CUST_SAL_00441,utility,1200.71,19,1,0
CUST_SAL_00441,utility,1398.41,14,0,0
CUST_SAL_00441,utility,3209.96,16,0,0
CUST_RUR_00442,shopping,391.61,9,0,0
CUST_RUR_00442,dining,518.82,17,0,0
CUST_RUR_00442,grocery,339.64,22,0,0
CUST_RUR_00442,grocery,64.58,10,0,0
CUST_RUR_00442,dining,322.94,23,0,0
CUST_RUR_00442,grocery,401.45,11,0,0
CUST_RUR_00442,fuel,562.87,13,0,0
CUST_RUR_00442,shopping,360.66,15,0,0
CUST_RUR_00442,grocery,68.49,14,0,0
CUST_RUR_00442,shopping,565.5,2,0,0
CUST_RUR_00442,grocery,91.3,11,0,0
CUST_RUR_00442,dining,305.87,11,0,0
CUST_RUR_00442,shopping,322.61,17,0,0
CUST_RUR_00442,medical,275.32,19,0,0
CUST_RUR_00442,shopping,336.64,11,0,0
CUST_RUR_00442,fuel,478.48,10,0,0
CUST_RUR_00442,fuel,288.95,14,0,0
CUST_RUR_00442,shopping,238.79,19,0,0
CUST_RUR_00442,transfer,148.34,7,1,0
CUST_RUR_00442,transfer,188.0,22,1,0
CUST_RUR_00442,transfer,270.44,15,0,0
CUST_RUR_00442,shopping,627.22,1,0,0
CUST_RUR_00442,grocery,168.99,17,0,0
CUST_RUR_00442,shopping,248.39,14,0,0
CUST_RUR_00442,grocery,316.65,6,0,0
CUST_RUR_00442,utility,171.9,12,1,0
CUST_RUR_00442,emi,278.46,21,0,0
CUST_RUR_00442,dining,440.72,16,0,0
CUST_RUR_00442,grocery,86.22,5,0,0
CUST_RUR_00442,transfer,63.46,17,0,0
CUST_KIR_00443,grocery,2165.5,12,1,0
CUST_KIR_00443,transfer,225.13,0,0,0
CUST_KIR_00443,shopping,1925.51,17,0,0
CUST_KIR_00443,shopping,1282.04,12,1,0
CUST_KIR_00443,shopping,1791.94,11,0,0
CUST_KIR_00443,dining,454.78,14,1,0
CUST_KIR_00443,dining,1529.39,23,1,0
CUST_KIR_00443,medical,1821.4,7,1,0
CUST_KIR_00443,shopping,2315.91,14,0,0
CUST_KIR_00443,dining,650.49,11,1,0
CUST_KIR_00443,utility,5202.09,2,1,1
CUST_KIR_00443,shopping,935.41,14,0,0
CUST_KIR_00443,grocery,1370.94,16,0,0
CUST_KIR_00443,grocery,1709.02,16,0,0
CUST_KIR_00443,grocery,734.65,6,1,0
CUST_KIR_00443,shopping,1821.69,8,0,0
CUST_KIR_00443,grocery,1939.23,7,0,0
CUST_KIR_00443,grocery,1820.78,12,1,0
CUST_KIR_00443,grocery,1119.15,10,0,0
CUST_KIR_00443,dining,1280.0,17,1,0
CUST_KIR_00443,grocery,1175.19,12,0,0
CUST_KIR_00443,grocery,324.64,22,0,0
CUST_KIR_00443,shopping,589.15,12,0,0
CUST_KIR_00443,fuel,655.49,16,0,0
CUST_KIR_00443,dining,2355.8,7,0,0
CUST_KIR_00443,transfer,2310.08,16,0,0
CUST_KIR_00443,fuel,1720.87,13,0,0
CUST_KIR_00443,grocery,621.47,15,0,0
CUST_KIR_00443,shopping,515.33,10,0,0
CUST_KIR_00443,utility,1451.56,10,0,0
CUST_KIR_00444,grocery,1146.91,4,0,0
CUST_KIR_00444,shopping,1706.85,12,0,0
CUST_KIR_00444,dining,4326.34,18,0,0
CUST_KIR_00444,dining,2885.18,15,0,0
CUST_KIR_00444,dining,377.55,11,0,0
CUST_KIR_00444,grocery,512.34,16,0,0
